name,microseconds
8_14_null_10,216.950000
8_14_null_100,211.247000
2_8,208.622000
8_14,208.613000
8_14_null_2,182.007000
8_14_null_10,216.803000
8_14_null_100,211.664000
2_8,208.552000
8_14,208.500000
8_14_null_2,182.080000
8_14_null_10,217.092000
8_14_null_100,211.632000
2_8,208.651000
8_14,208.456000
8_14_null_2,182.038000
8_14_null_10,216.903000
8_14_null_100,211.201000
2_8,208.780000
8_14,208.452000
8_14_null_2,182.159000
8_14_null_10,216.665000
8_14_null_100,211.522000
2_8,208.539000
8_14,208.397000
8_14_null_2,182.166000
8_14_null_10,216.706000
8_14_null_100,211.760000
2_8,208.768000
8_14,208.385000
8_14_null_2,182.040000
8_14_null_10,216.787000
8_14_null_100,211.460000
2_8,208.454000
8_14,208.362000
8_14_null_2,181.742000
8_14_null_10,216.791000
8_14_null_100,211.746000
2_8,208.558000
8_14,208.410000
8_14_null_2,182.064000
8_14_null_10,216.979000
8_14_null_100,211.768000
2_8,208.654000
8_14,208.416000
8_14_null_2,182.119000
8_14_null_10,216.982000
8_14_null_100,211.715000
2_8,208.555000
8_14,208.153000
8_14_null_2,182.185000
8_14_null_10,216.725000
8_14_null_100,211.772000
2_8,208.401000
8_14,208.363000
8_14_null_2,182.088000
8_14_null_10,216.622000
8_14_null_100,211.709000
2_8,208.644000
8_14,208.511000
8_14_null_2,182.074000
8_14_null_10,216.641000
8_14_null_100,211.613000
2_8,208.588000
8_14,208.374000
8_14_null_2,181.986000
8_14_null_10,216.867000
8_14_null_100,211.675000
2_8,208.473000
8_14,208.363000
8_14_null_2,182.028000
8_14_null_10,216.874000
8_14_null_100,211.687000
2_8,208.541000
8_14,208.438000
8_14_null_2,182.111000
8_14_null_10,216.775000
8_14_null_100,211.590000
2_8,208.682000
8_14,208.515000
8_14_null_2,182.055000
8_14_null_10,217.080000
8_14_null_100,211.675000
2_8,208.562000
8_14,208.322000
8_14_null_2,182.007000
8_14_null_10,216.713000
8_14_null_100,211.549000
2_8,208.476000
8_14,208.411000
8_14_null_2,182.040000
8_14_null_10,217.047000
8_14_null_100,211.814000
2_8,208.388000
8_14,208.435000
8_14_null_2,182.139000
8_14_null_10,217.018000
8_14_null_100,211.527000
2_8,208.537000
8_14,208.359000
8_14_null_2,182.126000
8_14_null_10,216.695000
8_14_null_100,211.592000
2_8,208.668000
8_14,208.328000
8_14_null_2,182.146000
8_14_null_10,216.701000
8_14_null_100,211.759000
2_8,208.606000
8_14,208.301000
8_14_null_2,181.978000
8_14_null_10,216.684000
8_14_null_100,211.347000
2_8,208.622000
8_14,208.306000
8_14_null_2,181.976000
8_14_null_10,216.606000
8_14_null_100,211.765000
2_8,208.763000
8_14,208.424000
8_14_null_2,182.029000
8_14_null_10,216.684000
8_14_null_100,211.758000
2_8,208.377000
8_14,208.448000
8_14_null_2,182.093000
8_14_null_10,217.054000
8_14_null_100,211.737000
2_8,208.326000
8_14,208.311000
8_14_null_2,182.015000
8_14_null_10,216.860000
8_14_null_100,211.368000
2_8,208.494000
8_14,208.299000
8_14_null_2,181.771000
8_14_null_10,216.748000
8_14_null_100,211.762000
2_8,208.637000
8_14,208.495000
8_14_null_2,182.240000
8_14_null_10,216.756000
8_14_null_100,211.653000
2_8,209.108000
8_14,208.530000
8_14_null_2,182.490000
8_14_null_10,216.904000
8_14_null_100,211.656000
2_8,208.342000
8_14,208.439000
8_14_null_2,182.097000
8_14_null_10,216.928000
8_14_null_100,211.597000
2_8,208.670000
8_14,208.425000
8_14_null_2,182.067000
8_14_null_10,217.051000
8_14_null_100,211.237000
2_8,208.458000
8_14,208.443000
8_14_null_2,182.017000
8_14_null_10,216.780000
8_14_null_100,211.766000
2_8,208.498000
8_14,208.427000
8_14_null_2,182.069000
8_14_null_10,217.082000
8_14_null_100,211.560000
2_8,208.541000
8_14,208.509000
8_14_null_2,182.091000
8_14_null_10,216.925000
8_14_null_100,211.652000
2_8,208.553000
8_14,208.413000
8_14_null_2,182.035000
8_14_null_10,216.639000
8_14_null_100,211.599000
2_8,208.515000
8_14,208.524000
8_14_null_2,182.052000
8_14_null_10,216.612000
8_14_null_100,211.624000
2_8,208.569000
8_14,208.385000
8_14_null_2,182.112000
8_14_null_10,217.066000
8_14_null_100,211.395000
2_8,208.775000
8_14,208.292000
8_14_null_2,182.004000
8_14_null_10,216.746000
8_14_null_100,211.799000
2_8,209.606000
8_14,208.331000
8_14_null_2,182.057000
8_14_null_10,216.665000
8_14_null_100,211.676000
2_8,208.640000
8_14,208.373000
8_14_null_2,182.078000
8_14_null_10,216.583000
8_14_null_100,211.356000
2_8,208.755000
8_14,208.389000
8_14_null_2,182.167000
8_14_null_10,216.782000
8_14_null_100,211.805000
2_8,208.612000
8_14,208.391000
8_14_null_2,182.120000
8_14_null_10,216.685000
8_14_null_100,211.772000
2_8,208.614000
8_14,208.406000
8_14_null_2,182.127000
8_14_null_10,217.330000
8_14_null_100,211.770000
2_8,208.664000
8_14,208.492000
8_14_null_2,182.033000
8_14_null_10,216.663000
8_14_null_100,211.735000
2_8,208.404000
8_14,208.673000
8_14_null_2,182.152000
8_14_null_10,217.581000
